School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
University of Hawaii Maui College,0.1461,0.0049,0.1611,0.2736,0.0018,0.0671,0.2944,0.0252,0.026,0.3394,0.6606,,,,,,3,1
University of Hawaii-West Oahu,0.0854,0.0201,0.1297,0.382,0.003,0.0395,0.3365,0.003,0.0008,0.3433,0.6567,,,,,,3,1
Windward Community College,0.1399,0.0072,0.1841,0.13,0.0009,0.0632,0.4567,0.0009,0.0171,0.3727,0.6273,,,,,,2,1
Carrington College-Boise,0.6278,0.022,0.2137,0.0749,0.0176,0.0044,0.0198,0.0066,0.0132,0.1278,0.8722,,,,,,2,3
Boise Bible College,0.8298,0.0319,0.0426,0.0426,0.0106,0.0,0.0,0.0319,0.0106,0.5957,0.4043,,,,,,3,2
Boise State University,0.7362,0.0165,0.137,0.0254,0.0034,0.0047,0.0508,0.0112,0.0149,0.436,0.564,,,,,,4,1
College of Eastern Idaho,0.7865,0.0083,0.151,0.0092,0.0092,0.005,0.01,0.0,0.0209,0.3695,0.6305,,,,,,2,1
Idaho State University,0.731,0.0128,0.1397,0.0125,0.0191,0.0032,0.0286,0.0369,0.0162,0.4342,0.5658,,,,,,4,1
Idaho State University,0.731,0.0128,0.1397,0.0125,0.0191,0.0032,0.0286,0.0369,0.0162,0.4342,0.5658,,,,,,4,1
The College of Idaho,0.5672,0.0233,0.1343,0.0215,0.0056,0.0056,0.0504,0.1754,0.0168,0.4888,0.5112,,,,,,4,2
Lewis-Clark State College,0.7863,0.0112,0.0882,0.0097,0.0228,0.003,0.0396,0.0179,0.0213,0.3743,0.6257,,,,,,3,1
Aveda Institute-Twin Falls,0.5781,0.0,0.3594,0.0156,0.0469,0.0,0.0,0.0,0.0,0.0313,0.9688,,,,,,1,3
Mr Leon's School of Hair Design-Moscow,0.8182,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.9091,,,,,,1,3
North Idaho College,0.7915,0.0103,0.0713,0.0112,0.0163,0.0048,0.0505,0.0039,0.0402,0.3873,0.6127,,,,,,2,1
Northwest Nazarene University,0.7665,0.0142,0.1255,0.0159,0.0025,0.0042,0.036,0.0209,0.0142,0.4075,0.5925,,,,,,4,2
Elevate Salon Institute-Chubbuck,0.8478,0.0,0.087,0.0217,0.0217,0.0,0.0217,0.0,0.0,0.0,1.0,,,,,,1,3
Brigham Young University-Idaho,0.7041,0.0051,0.0334,0.0095,0.0032,0.0052,0.0852,0.1305,0.0239,0.4255,0.5745,,,,,,3,2
College of Southern Idaho,0.5991,0.0145,0.3025,0.0188,0.0069,0.0035,0.0171,0.0208,0.0168,0.3586,0.6414,,,,,,2,1
Adler University,,,,,,,,,,,,,,,,,4,2
American Academy of Dramatic Arts-Los Angeles,0.3825,0.0996,0.0876,0.012,0.008,0.004,0.0717,0.3028,0.0319,0.3625,0.6375,,,,,,2,2
American Islamic College,0.1667,0.3333,0.1667,0.3333,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,3,2
School of the Art Institute of Chicago,0.3443,0.0375,0.1063,0.0888,0.0013,0.001,0.0342,0.3305,0.056,0.2548,0.7452,,,,,,4,2
Augustana University,0.8482,0.0232,0.0312,0.0159,0.0079,0.0006,0.0159,0.0555,0.0017,0.3649,0.6351,,,,,,4,2
Aurora University,0.4614,0.0684,0.339,0.0275,0.0027,0.0017,0.031,0.0047,0.0635,0.347,0.653,,,,,,4,2
Southwestern Illinois College,0.638,0.1914,0.0535,0.011,0.0024,0.002,0.052,0.0051,0.0445,0.4471,0.5529,,,,,,2,1
Bethany Theological Seminary,,,,,,,,,,,,,,,,,4,2
Black Hawk College,0.6467,0.109,0.1612,0.0245,0.0014,0.0,0.0394,0.0039,0.0138,0.3793,0.6207,,,,,,2,1
Blackburn College,0.7854,0.0938,0.0396,0.0146,0.0042,0.0,0.0292,0.0167,0.0167,0.4417,0.5583,,,,,,3,2
Blessing Rieman College of Nursing and Health Sciences,0.903,0.0303,0.0121,0.0121,0.0061,0.0,0.0121,0.0,0.0242,0.103,0.897,,,,,,4,2
Blessing Hospital School of Radiologic Technology,0.9375,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.125,0.875,,,,,,1,2
Bradley University,0.7096,0.0701,0.112,0.0389,0.0011,0.0002,0.0314,0.0186,0.0182,0.493,0.507,,,,,,4,2
Cameo Beauty Academy,0.2927,0.439,0.2439,0.0,0.0,0.0,0.0122,0.0,0.0122,0.0366,0.9634,,,,,,1,3
Cannella School of Hair Design-Villa Park,0.0196,0.0196,0.8627,0.0,0.0,0.0,0.0,0.0,0.098,0.0784,0.9216,,,,,,1,3
Cannella School of Hair Design-Chicago,0.0,0.7705,0.2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.9836,,,,,,1,3
Cannella School of Hair Design-Chicago,0.0,0.7705,0.2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.9836,,,,,,1,3
Capri Beauty College,0.3818,0.4909,0.1091,0.0,0.0,0.0,0.0,0.0,0.0182,0.0,1.0,,,,,,1,3
Carl Sandburg College,0.7425,0.0791,0.0994,0.006,0.003,0.0008,0.0422,0.0,0.0271,0.363,0.637,,,,,,2,1
Catholic Theological Union at Chicago,,,,,,,,,,,,,,,,,4,2
Midwestern University-Downers Grove,,,,,,,,,,,,,,,,,4,2
The Chicago School of Professional Psychology at Chicago,0.1818,0.0909,0.5455,0.0,0.0,0.0,0.0,0.0909,0.0909,0.1818,0.8182,,,,,,4,2
Chicago State University,0.0323,0.7188,0.0993,0.0064,0.0029,0.0005,0.0,0.0284,0.1115,0.3042,0.6958,,,,,,4,1
Chicago Theological Seminary,,,,,,,,,,,,,,,,,4,2
University of Illinois Chicago,0.2654,0.0764,0.3419,0.2083,0.0004,0.0004,0.0298,0.0603,0.017,0.4791,0.5209,,,,,,4,1
City Colleges of Chicago-Kennedy-King College,0.0258,0.7578,0.1721,0.0073,0.004,0.0,0.0278,0.0033,0.002,0.4222,0.5778,,,,,,2,1
City Colleges of Chicago-Malcolm X College,0.0691,0.3336,0.532,0.0277,0.0004,0.0015,0.0217,0.0109,0.0031,0.2318,0.7682,,,,,,2,1
City Colleges of Chicago-Olive-Harvey College,0.0104,0.7568,0.1778,0.0008,0.0016,0.0008,0.0335,0.0088,0.0096,0.327,0.673,,,,,,2,1
City Colleges of Chicago-Harry S Truman College,0.1725,0.2895,0.3555,0.1189,0.0027,0.0008,0.0282,0.0293,0.0027,0.4195,0.5805,,,,,,2,1
City Colleges of Chicago-Richard J Daley College,0.1595,0.162,0.6514,0.0052,0.0017,0.0007,0.0122,0.0021,0.0052,0.5707,0.4293,,,,,,2,1
City Colleges of Chicago-Harold Washington College,0.098,0.2483,0.5226,0.0718,0.0014,0.0003,0.0284,0.0279,0.0014,0.4393,0.5607,,,,,,2,1
City Colleges of Chicago-Wilbur Wright College,0.2048,0.0618,0.6172,0.0719,0.0002,0.0015,0.0247,0.0158,0.0022,0.4735,0.5265,,,,,,2,1
Columbia College Chicago,0.5144,0.1386,0.1931,0.0371,0.0017,0.0015,0.0484,0.0423,0.0229,0.4218,0.5782,,,,,,4,2
Concordia University-Chicago,0.469,0.1139,0.3111,0.022,0.0,0.002,0.0413,0.0313,0.0093,0.4171,0.5829,,,,,,4,2
Coyne College,0.1113,0.3623,0.4736,0.0264,0.0,0.0,0.0208,0.0,0.0057,0.766,0.234,,,,,,2,3
Danville Area Community College,0.6374,0.204,0.0619,0.0101,0.0013,0.0006,0.012,0.0,0.0726,0.451,0.549,,,,,,2,1
Tricoci University of Beauty Culture-Danville,0.85,0.1,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.025,0.975,,,,,,1,3
DePaul University,0.519,0.0792,0.1965,0.1056,0.0016,0.0017,0.0423,0.0311,0.023,0.4671,0.5329,,,,,,4,2
College of DuPage,0.4754,0.0847,0.2638,0.1111,0.0014,0.0,0.0306,0.0139,0.0191,0.4724,0.5276,,,,,,2,1
East-West University,0.0313,0.66,0.1588,0.0157,0.0022,0.0,0.0089,0.123,0.0,0.5056,0.4944,,,,,,3,2
Eastern Illinois University,0.5914,0.2218,0.0856,0.0138,0.0031,0.0009,0.0293,0.0277,0.0264,0.4035,0.5965,,,,,,4,1
Elgin Community College,0.4032,0.0434,0.4215,0.0639,0.0014,0.0009,0.0397,0.0067,0.0195,0.4748,0.5252,,,,,,2,1
Elmhurst University,0.58,0.0545,0.248,0.0599,0.0021,0.0014,0.0271,0.0114,0.0157,0.3819,0.6181,,,,,,4,2
Eureka College,0.8028,0.0946,0.0282,0.006,0.008,0.002,0.0282,0.0101,0.0201,0.5312,0.4688,,,,,,3,2
First Institute of Travel Inc.,0.4915,0.0513,0.4487,0.0,0.0,0.0,0.0043,0.0,0.0043,0.0726,0.9274,,,,,,1,3
Garrett-Evangelical Theological Seminary,,,,,,,,,,,,,,,,,4,2
Gem City College,0.9615,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462,0.6538,,,,,,1,3
Governors State University,0.3008,0.3991,0.1523,0.0186,0.0003,0.0013,0.0284,0.0104,0.0889,0.3682,0.6318,,,,,,4,1
Graham Hospital School of Nursing,0.9231,0.0385,0.0192,0.0192,0.0,0.0,0.0,0.0,0.0,0.0192,0.9808,,,,,,1,2
Greenville University,0.6564,0.1279,0.0662,0.0046,0.0,0.0023,0.0342,0.0868,0.0217,0.5468,0.4532,,,,,,4,2
Hair Professionals Career College,0.5349,0.2791,0.093,0.0,0.0,0.0233,0.0465,0.0,0.0233,0.0698,0.9302,,,,,,1,3
Hair Professionals School of Cosmetology,0.4308,0.1385,0.2769,0.0538,0.0,0.0077,0.0846,0.0077,0.0,0.0308,0.9692,,,,,,1,3
Hebrew Theological College,0.9626,0.0,0.0187,0.0,0.0,0.0,0.0,0.0093,0.0093,0.243,0.757,,,,,,3,2
Pennsylvania Highlands Community College,0.8645,0.0465,0.0307,0.0089,0.0,0.0,0.0158,0.0,0.0336,0.3947,0.6053,,,,,,2,1
Rosalind Franklin University of Medicine and Science,,,,,,,,,,,,,,,,,4,2
University of Illinois Chicago,0.2654,0.0764,0.3419,0.2083,0.0004,0.0004,0.0298,0.0603,0.017,0.4791,0.5209,,,,,,4,1
Benedictine University,0.4254,0.0894,0.1829,0.1556,0.013,0.0049,0.0,0.0183,0.1105,0.4592,0.5408,,,,,,4,2
Illinois College of Optometry,,,,,,,,,,,,,,,,,4,2
University of Illinois Urbana-Champaign,0.4309,0.0636,0.1295,0.1933,0.0003,0.0006,0.0341,0.1406,0.0071,0.5357,0.4643,,,,,,4,1
Illinois Wesleyan University,0.6986,0.0686,0.0871,0.0661,0.0,0.0006,0.0241,0.0426,0.0124,0.4793,0.5207,,,,,,3,2
Illinois Central College,0.7282,0.1277,0.0601,0.0168,0.002,0.0012,0.0454,0.0163,0.0025,0.4186,0.5814,,,,,,2,1
Chamberlain University-Illinois,0.5657,0.152,0.1368,0.0673,0.0031,0.0043,0.0131,0.0036,0.0541,0.1065,0.8935,,,,,,4,3
Olney Central College,0.905,0.0317,0.0166,0.0075,0.0015,0.003,0.0317,0.0,0.003,0.368,0.632,,,,,,2,1
Illinois Institute of Technology,0.3763,0.0538,0.1741,0.1557,0.0007,0.0003,0.0353,0.1758,0.028,0.6814,0.3186,,,,,,4,2
Illinois State University,0.7223,0.0936,0.1157,0.0225,0.0012,0.001,0.0334,0.0064,0.0038,0.4463,0.5537,,,,,,4,1
Illinois Valley Community College,0.7755,0.0161,0.1506,0.0087,0.0032,0.0018,0.0197,0.0,0.0243,0.4412,0.5588,,,,,,2,1
Institute for Clinical Social Work,,,,,,,,,,,,,,,,,4,2
John A Logan College,0.7673,0.1098,0.0173,0.0098,0.0019,0.0004,0.0045,0.0,0.0891,0.4267,0.5733,,,,,,2,1
John Wood Community College,0.8912,0.0407,0.0204,0.0089,0.0019,0.0006,0.0312,0.0,0.0051,0.3893,0.6107,,,,,,2,1
Joliet Junior College,0.5321,0.1002,0.2814,0.0272,0.0023,0.0005,0.0368,0.0031,0.0164,0.444,0.556,,,,,,2,1
Judson University,0.4503,0.1452,0.2232,0.0224,0.0,0.0019,0.0214,0.0448,0.0906,0.4288,0.5712,,,,,,4,2
Kankakee Community College,0.6167,0.1328,0.1771,0.0092,0.0023,0.0,0.0452,0.0051,0.0115,0.3778,0.6222,,,,,,2,1
Kaskaskia College,0.9036,0.0477,0.0225,0.0054,0.0016,0.0011,0.0161,0.0,0.0021,0.3364,0.6636,,,,,,2,1
Kishwaukee College,0.5882,0.1339,0.2165,0.0097,0.0048,0.0,0.0338,0.0,0.013,0.4393,0.5607,,,,,,2,1
Knox College,0.4622,0.0757,0.1343,0.0456,0.0008,0.0016,0.061,0.1977,0.0212,0.4304,0.5696,,,,,,3,2
Educators of Beauty College of Cosmetology-Peru,0.8043,0.0217,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,1.0,,,,,,1,3
College of Lake County,0.3838,0.0627,0.4268,0.049,0.0016,0.0022,0.0324,0.0091,0.0324,0.4767,0.5233,,,,,,2,1
Lake Forest College,0.5547,0.0458,0.1441,0.0491,0.0033,0.0026,0.0386,0.112,0.0498,0.4224,0.5776,,,,,,4,2
Lake Forest Graduate School of Management,,,,,,,,,,,,,,,,,4,2
Lake Land College,0.8852,0.0397,0.0315,0.0072,0.0016,0.0003,0.0289,0.0,0.0056,0.3895,0.6105,,,,,,2,1
Lakeview College of Nursing,0.7365,0.1014,0.0338,0.0811,0.0135,0.0,0.027,0.0,0.0068,0.1824,0.8176,,,,,,3,2
Lewis and Clark Community College,0.7813,0.1141,0.0293,0.0051,0.0108,0.0026,0.0006,0.0,0.0561,0.3892,0.6108,,,,,,2,1
Lewis University,0.5862,0.0592,0.2228,0.0524,0.0012,0.0017,0.0216,0.0216,0.0335,0.4887,0.5113,,,,,,4,2
Lincoln Christian University,0.8235,0.0812,0.0224,0.0112,0.0,0.0028,0.0112,0.0448,0.0028,0.535,0.465,,,,,,4,2
Lincoln College of Technology-Indianapolis,0.6296,0.2109,0.0846,0.0343,0.0032,0.0011,0.031,0.0011,0.0043,0.9069,0.0931,,,,,,2,3
Lincoln Land Community College,0.7216,0.1105,0.0366,0.0126,0.0064,0.0005,0.054,0.0,0.0579,0.3957,0.6043,,,,,,2,1
Lincoln College of Technology-Melrose Park,0.1241,0.3169,0.5012,0.0108,0.0024,0.0,0.0241,0.0,0.0205,0.6578,0.3422,,,,,,2,3
Loyola University Chicago,0.5582,0.0533,0.1678,0.1212,0.001,0.0022,0.0432,0.0389,0.0141,0.3291,0.6709,,,,,,4,2
Lutheran School of Theology at Chicago,,,,,,,,,,,,,,,,,4,2
Steven Papageorge Hair Academy,0.3818,0.0909,0.5091,0.0182,0.0,0.0,0.0,0.0,0.0,0.1273,0.8727,,,,,,1,3
MacCormac College,0.1159,0.5688,0.2319,0.0072,0.0036,0.0036,0.0652,0.0036,0.0,0.2862,0.7138,,,,,,2,2
McCormick Theological Seminary,,,,,,,,,,,,,,,,,4,2
McHenry County College,0.6565,0.015,0.2115,0.0243,0.0011,0.0004,0.04,0.0015,0.0495,0.48,0.52,,,,,,2,1
McKendree University,0.6117,0.1247,0.0539,0.0068,0.0023,0.0011,0.0351,0.0522,0.1122,0.479,0.521,,,,,,4,2
Meadville Lombard Theological School,,,,,,,,,,,,,,,,,4,2
Nebraska Methodist College of Nursing & Allied Health,0.8172,0.0339,0.0692,0.0222,0.0026,0.0013,0.0261,0.0026,0.0248,0.0966,0.9034,,,,,,4,2
Millikin University,0.6833,0.1363,0.0513,0.0166,0.0016,0.0005,0.0368,0.0384,0.0353,0.4474,0.5526,,,,,,4,2
Monmouth College,0.6733,0.0922,0.1011,0.0089,0.0022,0.0,0.0289,0.0344,0.0589,0.5,0.5,,,,,,3,2
Moody Bible Institute,0.5753,0.0544,0.0683,0.0315,0.0022,0.0022,0.0337,0.0782,0.1542,0.5209,0.4791,,,,,,4,2
Moraine Valley Community College,0.4836,0.0901,0.2725,0.0279,0.002,0.001,0.0269,0.0154,0.0807,0.4611,0.5389,,,,,,2,1
Morrison Institute of Technology,0.875,0.0114,0.0909,0.0,0.0,0.0114,0.0,0.0114,0.0,0.9773,0.0227,,,,,,2,2
Morton College,0.0575,0.027,0.8563,0.0097,0.0015,0.0006,0.0053,0.0,0.0422,0.4243,0.5757,,,,,,2,1
National Louis University,0.1601,0.2037,0.4834,0.0256,0.003,0.0009,0.0171,0.0271,0.079,0.2739,0.7261,,,,,,4,2
National University of Health Sciences,0.4667,0.1667,0.1333,0.1333,0.0,0.0,0.0,0.0333,0.0667,0.2667,0.7333,,,,,,4,2
Cosmetology Concepts Niles,0.5135,0.027,0.2973,0.1622,0.0,0.0,0.0,0.0,0.0,0.1081,0.8919,,,,,,1,3
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,,,,,,2,1
Lone Star College System,0.2775,0.139,0.4295,0.0616,0.0016,0.0,0.0326,0.0399,0.0182,0.4041,0.5959,,,,,,2,1
Northern Baptist Theological Seminary,,,,,,,,,,,,,,,,,4,2
Northern Illinois University,0.515,0.1745,0.1927,0.0576,0.001,0.0009,0.0368,0.0193,0.0022,0.4881,0.5119,,,,,,4,1
Northwestern State University of Louisiana,0.5189,0.3188,0.0678,0.0077,0.0139,0.0012,0.045,0.0148,0.012,0.2738,0.7262,,,,,,4,1
Northeastern Illinois University,0.2664,0.1052,0.3964,0.0931,0.0016,0.0034,0.0165,0.0153,0.102,0.4305,0.5695,,,,,,4,1
Oakton Community College,0.4498,0.0683,0.1964,0.2153,0.0011,0.0046,0.0287,0.0,0.036,0.4893,0.5107,,,,,,2,1
Oehrlein School of Cosmetology,0.9512,0.0244,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Olivet Nazarene University,0.7239,0.089,0.0991,0.0201,0.001,0.001,0.0331,0.011,0.0218,0.4115,0.5885,,,,,,4,2
Parkland College,0.5893,0.1368,0.1029,0.0393,0.0014,0.0004,0.0442,0.0307,0.055,0.5019,0.4981,,,,,,2,1
Prairie State College,0.1707,0.5717,0.1877,0.0098,0.0026,0.0003,0.0154,0.0105,0.0312,0.3925,0.6075,,,,,,2,1
Principia College,0.694,0.0174,0.0473,0.0299,0.0,0.005,0.0224,0.1692,0.0149,0.5149,0.4851,,,,,,3,2
Professional's Choice Hair Design Academy,0.4167,0.1875,0.3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.9792,,,,,,1,3
Quincy University,0.72,0.1202,0.0408,0.0063,0.0042,0.0,0.001,0.0261,0.0815,0.4922,0.5078,,,,,,4,2
Rend Lake College,0.9106,0.0587,0.0147,0.0084,0.0028,0.0007,0.0,0.0007,0.0035,0.4214,0.5786,,,,,,2,1
